repo_name,pr_url,filepath,class_name,method_name,is_truly_added,survival_status,code_loc,char_length,tokens,docstring_words,method_name_words,is_getter,is_setter,is_IsHas,is_test,is_in_test_code,is_private,is_dunder_method,has_return,number_of_variable,number_of_print,cyclomatic_complexity,halstead_volume,max_nesting_depth,param_count,call_expression_count,comment_ratio,uses_try_except,uses_constants,avg_var_name_length,status
DNAnalyzer,https://github.com/VerisimilitudeX/DNAnalyzer/pull/534,src/python/gpu_smith_waterman.py,SmithWatermanGPU,_align_cpu,1,noref_survived,21,843,205,0,2,0,0,0,0,0,1,0,1,13,0,9,264.6998028171593,3,3,5,0.0,0,0,4.5,survived
DNAnalyzer,https://github.com/VerisimilitudeX/DNAnalyzer/pull/534,src/python/gpu_smith_waterman.py,,_main,1,noref_survived,14,578,125,0,1,0,0,0,0,0,1,0,0,5,2,2,0.0,1,0,11,0.0,0,0,3.857142857142857,survived
hlda,https://github.com/joewandy/hlda/pull/58,examples/synthetic_data.py,HldaDataGenerator,generate_input_df,1,noref_survived,42,1502,212,0,3,0,0,0,0,0,0,0,1,8,3,7,64.52932501298082,2,8,16,0.074074074074074,0,0,7.466666666666667,survived
cartography,https://github.com/cartography-cncf/cartography/pull/1629,cartography/intel/aws/acm.py,,cleanup_acm_certificates,1,noref_survived,7,270,37,0,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,4,0.0,0,0,17.0,survived
levanter,https://github.com/stanford-crfm/levanter/pull/1048,src/levanter/layers/page_table.py,PageTable,_slice_batch_info,1,noref_survived,41,2097,386,0,3,0,0,0,0,0,1,0,1,22,0,1,140.55415752892034,0,6,18,0.0,0,0,9.5625,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/47,src/meta_agent/services/guardrail_router.py,LLMModelAdapter,invoke,1,noref_survived,4,185,44,0,1,0,0,0,0,0,0,0,1,0,0,2,4.754887502163469,0,3,1,0.0,0,0,5.666666666666667,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/47,src/meta_agent/agents/guardrail_designer_agent.py,AgentBase,run,1,noref_survived,2,140,34,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,3,0,0.0,0,0,4.666666666666667,survived
klongpy,https://github.com/briangu/klongpy/pull/50,tests/kgtests/autograd/helpers.py,,f,1,noref_survived,2,56,25,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,1,3,0.0,0,0,1.0,survived
klongpy,https://github.com/briangu/klongpy/pull/50,tests/kgtests/autograd/helpers.py,,mixedGradX,1,noref_survived,9,352,108,0,3,0,0,0,0,1,0,0,1,4,0,2,0.0,0,3,11,0.0,0,0,3.142857142857143,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1927,alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo.py,POETGenerator,policy,1,noref_survived,2,157,22,8,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,2.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1371,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_integrity.py,,test_sri_attributes,1,noref_survived,13,631,111,0,3,0,0,0,1,1,0,0,0,6,0,3,39.86313713864836,1,0,13,0.0,0,0,7.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1379,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/manual_build.py,,sha384,1,noref_survived,3,144,39,0,1,0,0,0,0,0,0,0,1,1,0,1,4.754887502163469,0,1,5,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1382,scripts/fetch_assets.py,,_session,1,noref_survived,7,231,54,0,1,0,0,0,0,0,1,0,1,3,0,1,0.0,0,0,5,0.0,0,0,4.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2276,tests/test_rate_lock.py,DummyRuntime,register,1,noref_survived,2,46,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,0,0.0,0,0,2.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1390,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_archive_quota.py,,test_archive_quota_toast,1,noref_survived,26,1002,106,0,4,0,0,0,1,1,0,0,0,4,0,2,27.0,1,0,14,0.0,0,0,4.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1015,alpha_factory_v1/demos/alpha_agi_insight_v1/src/utils/messaging.py,A2ABus,unsubscribe,1,noref_survived,8,389,72,5,1,0,0,0,0,0,0,0,0,1,0,3,4.0,1,3,4,0.0,0,0,6.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1015,alpha_factory_v1/demos/alpha_agi_insight_v1/src/agents/base_agent.py,BaseAgent,close,1,noref_survived,2,134,23,6,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1025,tests/test_web_app.py,,test_progress_dom_updates,1,noref_survived,11,574,96,9,4,0,0,0,1,1,0,0,0,4,0,1,4.754887502163469,0,0,11,0.0,0,0,4.75,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/134,src/yaml/__init__.py,,_load_real_yaml,1,noref_survived,14,534,86,7,3,0,0,0,0,0,1,0,1,3,0,4,24.0,1,0,7,0.0,0,0,4.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/723,alpha_factory_v1/backend/agents/energy_agent.py,,_worker,1,noref_survived,8,274,52,0,1,0,0,0,0,0,1,0,0,2,0,1,0.0,1,0,7,0.0,1,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/723,alpha_factory_v1/backend/agents/energy_agent.py,,_sync_run,1,noref_survived,18,608,117,8,2,0,0,0,0,0,1,0,1,4,0,2,0.0,1,1,12,0.0,1,0,3.8,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1226,tests/test_phase_order.py,TestPhaseOrder,op,1,noref_survived,2,44,10,0,1,0,0,0,0,1,0,0,1,0,0,1,4.754887502163469,0,1,0,0.0,0,0,1.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1228,src/tools/ablation_runner.py,,_evaluate_patch,1,noref_survived,14,612,114,7,2,0,0,0,0,0,1,0,1,8,0,3,0.0,2,1,8,0.0,0,1,6.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2063,tests/test_alpha_agi_business_3_v1.py,DummySocket,__init__,1,noref_survived,2,144,19,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0,0,3,1,0.0,0,0,4.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1712,tests/test_openai_bridge_runtime.py,TestAIGABridgeRuntime.DummyEvolver,latest_log,1,noref_survived,2,70,10,0,2,0,0,0,1,1,0,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
klongpy,https://github.com/briangu/klongpy/pull/29,tests/test_numpy_slice.py,TestNumpySliceBehavior,test_index_negative_row,1,noref_survived,2,155,15,6,4,0,0,0,1,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/139,src/meta_agent/template_index.py,TemplateIndex,rebuild,1,noref_survived,29,1357,188,7,1,0,0,0,0,0,0,0,0,9,0,5,13.931568569324174,4,1,12,0.0,1,1,7.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/139,tests/test_template_index.py,,test_auto_rebuild_on_drift,1,noref_survived,10,484,84,0,5,0,0,0,1,1,0,0,0,4,0,2,53.77443751081735,0,1,8,0.0714285714285714,0,0,6.2,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/139,src/meta_agent/template_index.py,TemplateIndex,__init__,1,noref_survived,4,256,55,0,1,0,0,0,0,0,0,1,0,3,0,2,15.509775004326936,0,2,1,0.0,0,0,6.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/139,src/meta_agent/template_index.py,TemplateIndex,load,1,noref_survived,9,364,68,0,1,0,0,0,0,0,0,0,0,3,0,3,0.0,3,1,3,0.0,1,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1248,tests/test_evolution_worker.py,,_free_port,1,noref_survived,4,128,38,0,2,0,0,0,0,1,1,0,1,0,0,1,0.0,1,0,4,0.0,0,0,0.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/5,alpha_factory_v1/demos/aiga_meta_evolution/meta_evolver.py,MetaEvolver,_thread_eval,1,noref_survived,4,181,37,0,2,0,0,0,0,0,1,0,1,1,0,1,0.0,1,1,4,0.0,0,0,5.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/5,alpha_factory_v1/demos/aiga_meta_evolution/meta_evolver.py,MetaEvolver,_evaluate_population,1,noref_survived,4,199,40,0,2,0,0,0,0,0,1,0,1,0,0,4,4.754887502163469,1,1,3,0.0,0,1,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/29,alpha_factory_v1/scripts/preflight.py,,check_pkg,1,noref_survived,8,375,48,6,2,0,0,0,0,0,0,0,1,2,0,4,4.754887502163469,1,1,2,0.0,1,0,4.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/232,alpha_factory_v1/tests/test_governance_sim.py,GovernanceSimTest,test_invalid_parameters_raise,1,noref_survived,9,465,111,0,4,0,0,0,1,1,0,0,0,0,0,1,2.0,1,1,8,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3931,tests/test_aiga_openai_bridge_offline.py,DummyResponse,raise_for_status,1,noref_survived,2,61,9,0,3,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mochi,https://github.com/mochilang/mochi/pull/13841,tests/rosetta/transpiler/Python/gamma-function.py,,powf,1,noref_survived,2,53,18,0,1,0,0,0,0,1,0,0,1,0,0,1,4.754887502163469,0,2,2,0.0,0,0,3.5,survived
mochi,https://github.com/mochilang/mochi/pull/13841,tests/rosetta/transpiler/Python/gamma-function.py,,ln,1,noref_survived,19,381,106,0,1,0,0,0,0,1,0,0,1,14,0,4,247.5879750389425,1,1,1,0.0,0,0,1.8,survived
metaflow,https://github.com/Netflix/metaflow/pull/2467,metaflow/_vendor/imghdr/__init__.py,,test_png,1,noref_survived,3,124,19,7,2,0,0,0,1,1,0,0,1,0,0,2,0.0,1,2,1,0.0,0,0,1.0,survived
metaflow,https://github.com/Netflix/metaflow/pull/2467,metaflow/_vendor/imghdr/__init__.py,,test_rast,1,noref_survived,3,125,19,6,2,0,0,0,1,1,0,0,1,0,0,2,0.0,1,2,1,0.0,0,0,1.0,survived
metaflow,https://github.com/Netflix/metaflow/pull/2467,metaflow/_vendor/imghdr/__init__.py,,what,1,noref_survived,18,536,102,12,1,0,0,0,0,0,0,0,1,6,0,6,4.754887502163469,3,2,8,0.0,1,0,2.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1458,tests/test_clone_polyfill.py,,test_clone_polyfill,1,noref_survived,13,547,65,0,3,0,0,0,1,1,0,0,0,2,0,2,15.509775004326936,0,1,7,0.0,0,1,6.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1461,tests/test_umap_fallback.py,,_run_sim,1,noref_survived,9,523,52,0,2,0,0,0,0,1,1,0,1,1,0,1,0.0,0,1,7,0.0,0,1,5.0,survived
ArrTools,https://github.com/sirk123au/ArrTools/pull/34,arr_gui.py,,radarr_import,1,noref_survived,40,1868,322,0,2,0,0,0,0,0,0,0,0,20,0,7,28.529325012980813,3,2,20,0.0,0,0,5.409090909090909,survived
ArrTools,https://github.com/sirk123au/ArrTools/pull/34,arr_gui.py,,radarr_export,1,noref_survived,14,684,160,0,2,0,0,0,0,0,0,0,0,8,0,2,0.0,2,1,12,0.0,0,0,5.222222222222222,survived
ArrTools,https://github.com/sirk123au/ArrTools/pull/34,arr_gui.py,,load_config,1,noref_survived,4,107,20,0,2,0,0,0,0,0,0,0,1,1,0,1,0.0,0,0,2,0.0,0,1,6.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/899,tests/test_mats.py,,test_run_evolution_three_objectives,1,noref_survived,6,315,89,0,5,0,0,0,1,1,0,0,1,2,0,2,64.52932501298082,0,0,3,0.0,0,0,1.6666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2189,tests/test_selfheal_entrypoint_offline.py,DummyResp,raise_for_status,1,noref_survived,2,61,9,0,3,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2189,tests/test_llm_client_offline.py,DummyResp,raise_for_status,1,noref_survived,2,61,9,0,3,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2415,tests/test_verify_wheel_sig.py,VerifyWheelSigTests,_run_main,1,noref_survived,6,308,57,0,2,0,0,0,0,1,1,0,1,1,0,1,0.0,2,2,4,0.0,0,0,4.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2415,tests/test_verify_wheel_sig.py,VerifyWheelSigTests,test_tampered_wheel_fails,1,noref_survived,4,213,42,0,4,0,0,0,1,1,0,0,0,1,0,1,4.754887502163469,0,1,4,0.0,0,0,6.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1051,tests/test_orchestrator.py,DummyAgent,run_cycle,1,noref_survived,2,70,16,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1051,tests/test_message_bus.py,,test_publish_kafka_disabled,1,noref_survived,16,653,149,0,4,0,0,0,1,1,0,0,0,4,0,3,13.931568569324174,2,0,11,0.0,0,0,3.75,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/484,alpha_factory_v1/demos/alpha_agi_insight_v0/insight_demo.py,,run,1,noref_survived,19,825,163,9,1,0,0,0,0,0,0,0,1,12,2,3,55.506595772116384,1,2,15,0.0,0,1,5.714285714285714,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/484,alpha_factory_v1/demos/alpha_agi_insight_v0/insight_demo.py,,main,1,noref_survived,6,376,83,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,0,1,5,0.0,0,0,4.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1680,tests/test_openai_bridge.py,TestOpenAIBridge,_decorator,1,noref_survived,2,62,8,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1680,tests/test_openai_bridge.py,TestOpenAIBridge,_tool,1,noref_survived,4,123,20,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0,2,0,0.0,0,0,2.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/943,tests/test_agents.py,,fake_import,1,noref_survived,4,217,43,0,2,0,0,0,0,1,0,0,1,0,0,2,4.754887502163469,1,5,1,0.0,0,0,6.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/cytomat.py,CytomatBackend,__init__,1,noref_survived,29,878,144,0,1,0,0,0,0,0,0,1,0,5,0,4,4.754887502163469,2,3,7,0.0,1,0,6.8,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/incubator.py,Incubator,__init__,1,noref_survived,32,927,181,0,1,0,0,0,0,0,0,1,0,3,0,2,4.754887502163469,1,11,5,0.0,0,0,7.272727272727272,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/chatterbox.py,IncubatorChatterboxBackend,take_in_plate,1,noref_survived,2,119,19,0,3,0,0,0,0,0,0,0,0,0,1,1,0.0,0,3,1,0.0,0,0,4.333333333333333,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/constants.py,CytomatRack,deserialize,1,noref_survived,2,101,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,2,1,0.0,0,0,3.5,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/chatterbox.py,IncubatorChatterboxBackend,open_door,1,noref_survived,2,55,11,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0,1,1,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/incubator.py,Incubator,fetch_plate_to_loading_tray,1,noref_survived,8,402,56,13,5,0,0,0,0,0,0,0,1,2,0,2,4.754887502163469,0,2,4,0.0,0,0,5.75,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/racks.py,,cytomat_rack_35mm_14,1,noref_survived,2,131,27,0,4,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/cytomat.py,CytomatBackend,get_error_register,1,noref_survived,7,307,47,0,3,1,0,0,0,0,0,0,1,1,0,3,4.754887502163469,2,1,3,0.0,0,0,6.5,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/heraeus_cytomat_backend.py,HeraeusCytomatBackend,wait_for_transfer_station,1,noref_survived,3,162,32,0,4,0,0,0,0,0,0,0,0,0,0,2,4.754887502163469,1,2,2,0.0,0,0,6.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/racks.py,,cytomat_rack_23mm_21,1,noref_survived,2,131,27,0,4,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/cytomat.py,CytomatBackend,shovel_out,1,noref_survived,2,83,19,0,2,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/cytomat.py,CytomatBackend,initialize,1,noref_survived,2,130,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/cytomat.py,CytomatChatterbox,stop,1,noref_survived,2,67,11,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0,1,1,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/incubator.py,Incubator,deserialize,1,noref_survived,14,562,124,0,1,0,0,0,0,0,0,0,1,1,0,2,0.0,0,3,7,0.0,0,0,6.75,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/incubator.py,Incubator,format_row,1,noref_survived,6,208,35,0,2,0,0,0,0,0,0,0,1,0,0,2,13.931568569324174,0,2,5,0.0,0,0,4.5,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/cytomat.py,CytomatBackend,close_door,1,noref_survived,2,83,19,0,2,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/cytomat/cytomat.py,CytomatBackend,action_wait_to_storage,1,noref_survived,2,229,31,9,4,0,0,0,0,0,0,0,1,0,0,1,0.0,0,2,2,0.0,0,0,4.0,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/634,pylabrobot/storage/incubator.py,Incubator,separator_line,1,noref_survived,2,154,39,0,2,0,0,0,0,0,0,0,1,0,0,2,38.03910001730775,0,2,1,0.0,0,0,4.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1886,tests/test_world_model_config.py,,test_bool_env_override,1,noref_survived,10,551,78,5,4,0,0,0,1,1,0,0,0,2,0,3,15.509775004326936,1,2,5,0.0,0,0,7.75,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/132,src/meta_agent/template_sharing.py,TemplateSharingManager,add_rating,1,noref_survived,7,385,72,8,2,0,0,0,0,0,0,0,0,2,0,3,27.0,1,3,7,0.0,0,0,4.8,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/132,tests/test_template_sharing.py,,_meta,1,noref_survived,8,237,38,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/952,alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/cli.py,,api_server_cmd,1,noref_survived,10,423,48,5,3,0,0,0,0,0,0,0,0,0,0,2,0.0,1,2,5,0.0,1,0,4.0,survived
Kiln,https://github.com/Kiln-AI/Kiln/pull/352,app/desktop/studio_server/test_settings_api.py,,test_open_logs_endpoint,1,noref_survived,5,239,33,0,4,0,0,0,1,1,0,0,0,1,0,2,4.754887502163469,1,1,3,0.0,0,0,7.0,survived
Kiln,https://github.com/Kiln-AI/Kiln/pull/352,app/desktop/studio_server/settings_api.py,,open_logs_folder,1,noref_survived,8,359,76,0,3,0,0,0,0,0,0,0,0,1,0,3,0.0,2,0,7,0.0,0,0,7.0,survived
levanter,https://github.com/stanford-crfm/levanter/pull/1067,src/levanter/inference/jit_scheduler.py,JitScheduler,init,1,noref_survived,13,750,171,6,1,0,0,0,0,0,0,0,1,2,0,1,8.0,0,3,11,0.0,0,0,5.4,survived
mochi,https://github.com/mochilang/mochi/pull/13959,tests/rosetta/transpiler/Python/count-in-octal-2.py,,_now,1,noref_survived,6,177,32,0,1,0,0,0,0,1,1,0,1,1,0,2,28.529325012980813,1,0,2,0.0,0,0,9.0,survived
mochi,https://github.com/mochilang/mochi/pull/13959,tests/rosetta/transpiler/Python/cistercian-numerals.py,,_lambda11,1,noref_survived,3,57,21,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0,0,4,0.0,0,0,0.0,survived
mochi,https://github.com/mochilang/mochi/pull/13959,tests/rosetta/transpiler/Python/cistercian-numerals.py,,_lambda2,1,noref_survived,3,52,21,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0,0,4,0.0,0,0,0.0,survived
mochi,https://github.com/mochilang/mochi/pull/13959,tests/rosetta/transpiler/Python/cistercian-numerals.py,,_lambda15,1,noref_survived,3,59,21,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0,0,4,0.0,0,0,0.0,survived
mochi,https://github.com/mochilang/mochi/pull/13959,tests/rosetta/transpiler/Python/cistercian-numerals.py,,_lambda7,1,noref_survived,3,54,21,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0,0,4,0.0,0,0,0.0,survived
mochi,https://github.com/mochilang/mochi/pull/13959,tests/rosetta/transpiler/Python/consecutive-primes-with-ascending-or-descending-differences.py,,_now,1,noref_survived,6,177,32,0,1,0,0,0,0,1,1,0,1,1,0,2,28.529325012980813,1,0,2,0.0,0,0,9.0,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/fractal-tree.py,,ftree,1,noref_survived,8,302,112,0,1,0,0,0,0,1,0,0,0,3,0,2,171.30037948837168,1,6,9,0.0,0,1,2.0,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/fork-2.py,,fork,1,noref_survived,11,254,50,0,1,0,0,0,0,1,0,0,0,3,3,2,34.86917501586544,1,1,6,0.0,0,0,6.5,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/gui-enabling-disabling-of-controls.py,,main,1,noref_survived,20,607,129,0,1,0,0,0,0,1,0,0,0,9,1,5,74.23092131656186,2,0,11,0.0,0,0,6.333333333333333,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/functional-coverage-tree.py,,toFloat,1,noref_survived,2,36,11,0,2,0,0,0,0,1,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,1.0,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/function-prototype.py,,_now,1,noref_survived,6,177,32,0,1,0,0,0,0,1,1,0,1,1,0,2,28.529325012980813,1,0,2,0.0,0,0,9.0,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/gui-maximum-window-dimensions.py,,main,1,noref_survived,11,601,156,0,1,0,0,0,0,1,0,0,0,7,3,1,118.59257041502654,0,0,15,0.0,0,0,9.142857142857142,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/generic-swap.py,,_now,1,noref_survived,6,177,32,0,1,0,0,0,0,1,1,0,1,1,0,2,28.529325012980813,1,0,2,0.0,0,0,9.0,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/functional-coverage-tree.py,,formatFloat,1,noref_survived,10,317,85,0,2,0,0,0,0,1,0,0,1,7,0,2,100.07820003461548,1,2,7,0.0,0,0,4.888888888888889,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/french-republican-calendar.py,,dayToGre,1,noref_survived,18,435,118,0,3,0,0,0,0,1,0,0,1,12,0,4,259.5971657911106,3,1,1,0.0,0,0,1.181818181818182,survived
mochi,https://github.com/mochilang/mochi/pull/14005,tests/rosetta/transpiler/Python/floyd-warshall-algorithm2.py,,floydWarshall,1,noref_survived,34,892,236,0,2,0,0,0,0,1,0,0,1,23,0,11,351.7479380374682,5,1,2,0.0,0,1,2.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/941,alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/api_server.py,,get_population,1,noref_survived,5,297,56,0,2,1,0,0,0,0,0,0,1,1,0,3,15.509775004326936,1,2,5,0.0,0,0,4.333333333333333,survived
